id,node_id,temp,humidity,ax,ay,az,x,y,z,co_ppm,ch4_ppm,hazardous_ppm,rfid,status,timestamp
170,ESP32-Miner-01,27.70,62.60,-0.09,0.09,9.86,0.00,0.00,0.00,52.00,1.60,0.00,Worker-X99,SAFE,2026-02-13T17:20:43Z
171,ESP32-Miner-01,28.80,64.10,-0.04,0.06,9.82,0.00,0.00,0.00,43.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:20:44Z
172,ESP32-Miner-01,28.40,61.20,0.04,0.05,9.89,0.00,0.00,0.00,60.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:20:45Z
173,ESP32-Miner-01,28.70,64.60,0.00,0.03,9.72,0.00,0.00,0.00,75.00,3.30,0.00,Worker-X99,SAFE,2026-02-13T17:20:46Z
174,ESP32-Miner-01,28.30,65.20,0.02,-0.06,9.73,0.00,0.00,0.00,18.00,0.70,0.00,Worker-X99,SAFE,2026-02-13T17:20:47Z
175,ESP32-Miner-01,26.30,68.40,0.09,0.07,9.75,0.00,0.00,0.00,75.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:20:48Z
176,ESP32-Miner-01,29.30,64.60,0.07,-0.05,9.89,0.00,0.00,0.00,68.00,3.30,0.00,Worker-X99,SAFE,2026-02-13T17:20:49Z
177,ESP32-Miner-01,29.00,68.00,-0.09,-0.08,9.88,0.00,0.00,0.00,42.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T17:20:50Z
178,ESP32-Miner-01,27.40,60.90,0.09,-0.10,9.75,0.00,0.00,0.00,71.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:20:51Z
179,ESP32-Miner-01,29.70,68.30,-0.05,0.00,9.90,0.00,0.00,0.00,69.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T17:20:52Z
180,ESP32-Miner-01,27.10,67.10,0.08,0.06,9.77,0.00,0.00,0.00,33.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T17:20:53Z
181,ESP32-Miner-01,29.60,61.60,0.06,-0.04,9.86,0.00,0.00,0.00,61.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T17:20:54Z
182,ESP32-Miner-01,27.30,63.60,0.04,-0.06,9.78,0.00,0.00,0.00,4.00,0.00,0.00,Worker-X99,SAFE,2026-02-13T17:20:55Z
183,ESP32-Miner-01,26.30,69.80,0.08,-0.10,9.86,0.00,0.00,0.00,73.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T17:20:56Z
184,ESP32-Miner-01,29.40,60.50,0.06,0.04,9.90,0.00,0.00,0.00,66.00,4.60,0.00,Worker-X99,SAFE,2026-02-13T17:20:57Z
185,ESP32-Miner-01,27.40,62.70,-0.08,-0.07,9.82,0.00,0.00,0.00,48.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T17:20:58Z
186,ESP32-Miner-01,27.00,65.90,0.06,0.07,9.78,0.00,0.00,0.00,39.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T17:20:59Z
187,ESP32-Miner-01,29.40,67.10,0.05,-0.04,9.83,0.00,0.00,0.00,37.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:00Z
188,ESP32-Miner-01,29.50,61.80,-0.08,0.03,9.74,0.00,0.00,0.00,74.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:01Z
189,ESP32-Miner-01,29.00,66.50,0.05,-0.07,9.78,0.00,0.00,0.00,12.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:02Z
190,ESP32-Miner-01,29.10,62.30,0.05,0.00,9.82,0.00,0.00,0.00,11.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:03Z
191,ESP32-Miner-01,27.50,62.60,-0.08,0.02,9.75,0.00,0.00,0.00,44.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:04Z
192,ESP32-Miner-01,27.30,63.80,0.01,-0.05,9.84,0.00,0.00,0.00,19.00,3.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:05Z
193,ESP32-Miner-01,28.00,65.90,-0.01,-0.05,9.81,0.00,0.00,0.00,70.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:21:06Z
194,ESP32-Miner-01,27.30,62.00,0.03,-0.07,9.87,0.00,0.00,0.00,72.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:07Z
195,ESP32-Miner-01,27.20,60.40,-0.03,0.06,9.78,0.00,0.00,0.00,72.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:08Z
196,ESP32-Miner-01,29.40,62.50,0.00,0.09,9.72,0.00,0.00,0.00,77.00,0.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:09Z
197,ESP32-Miner-01,27.60,65.40,-0.06,0.06,9.84,0.00,0.00,0.00,70.00,0.00,0.00,Worker-X99,SAFE,2026-02-13T17:21:10Z
198,ESP32-Miner-01,29.30,65.10,0.01,0.00,9.81,0.00,0.00,0.00,78.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:11Z
199,ESP32-Miner-01,28.20,64.70,0.08,-0.06,9.82,0.00,0.00,0.00,2.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T17:21:12Z
200,ESP32-Miner-01,27.60,61.20,-0.01,-0.02,9.81,0.00,0.00,0.00,33.00,2.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:13Z
201,ESP32-Miner-01,26.70,68.90,0.01,-0.06,9.86,0.00,0.00,0.00,55.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:14Z
202,ESP32-Miner-01,27.00,61.30,-0.02,0.01,9.72,0.00,0.00,0.00,77.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:15Z
203,ESP32-Miner-01,29.70,60.70,-0.08,-0.03,9.72,0.00,0.00,0.00,45.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:16Z
204,ESP32-Miner-01,28.90,66.50,-0.03,-0.10,9.77,0.00,0.00,0.00,49.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T17:21:17Z
205,ESP32-Miner-01,27.00,68.60,0.04,-0.09,9.82,0.00,0.00,0.00,17.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:18Z
206,ESP32-Miner-01,29.60,64.20,0.06,0.08,9.82,0.00,0.00,0.00,12.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:19Z
207,ESP32-Miner-01,28.50,64.20,-0.10,0.05,9.71,0.00,0.00,0.00,33.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:20Z
208,ESP32-Miner-01,28.60,69.50,-0.05,-0.08,9.83,0.00,0.00,0.00,9.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:21Z
209,ESP32-Miner-01,26.50,66.40,-0.10,0.05,9.89,0.00,0.00,0.00,28.00,3.80,0.00,Worker-X99,SAFE,2026-02-13T17:21:22Z
210,ESP32-Miner-01,26.70,68.30,-0.05,-0.08,9.80,0.00,0.00,0.00,23.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T17:21:23Z
211,ESP32-Miner-01,27.30,67.00,-0.01,0.06,9.85,0.00,0.00,0.00,5.00,0.00,0.00,Worker-X99,SAFE,2026-02-13T17:21:24Z
212,ESP32-Miner-01,26.10,63.60,-0.09,-0.10,9.79,0.00,0.00,0.00,72.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T17:21:25Z
213,ESP32-Miner-01,26.70,67.20,0.08,0.04,9.89,0.00,0.00,0.00,20.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:26Z
214,ESP32-Miner-01,28.20,68.50,-0.01,-0.10,9.78,0.00,0.00,0.00,73.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:27Z
215,ESP32-Miner-01,27.30,61.90,0.00,0.03,9.78,0.00,0.00,0.00,21.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:28Z
216,ESP32-Miner-01,29.30,60.20,0.09,0.00,9.73,0.00,0.00,0.00,20.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:29Z
217,ESP32-Miner-01,27.10,66.00,0.07,0.07,9.79,0.00,0.00,0.00,4.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:21:30Z
218,ESP32-Miner-01,26.00,66.10,0.03,-0.07,9.73,0.00,0.00,0.00,4.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T17:21:31Z
219,ESP32-Miner-01,26.70,61.90,-0.07,0.03,9.74,0.00,0.00,0.00,64.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T17:21:32Z
220,ESP32-Miner-01,27.60,64.10,-0.05,0.06,9.86,0.00,0.00,0.00,48.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:21:33Z
221,ESP32-Miner-01,26.70,66.90,-0.07,0.07,9.80,0.00,0.00,0.00,21.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:34Z
222,ESP32-Miner-01,27.60,63.50,0.05,-0.02,9.75,0.00,0.00,0.00,56.00,1.60,0.00,Worker-X99,SAFE,2026-02-13T17:21:35Z
223,ESP32-Miner-01,26.50,63.80,0.06,0.04,9.82,0.00,0.00,0.00,9.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:36Z
224,ESP32-Miner-01,26.20,61.50,0.08,-0.10,9.90,0.00,0.00,0.00,20.00,3.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:37Z
225,ESP32-Miner-01,28.10,69.60,-0.05,0.08,9.84,0.00,0.00,0.00,3.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:38Z
226,ESP32-Miner-01,26.00,64.00,-0.03,-0.06,9.71,0.00,0.00,0.00,62.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:39Z
227,ESP32-Miner-01,26.50,63.00,0.08,0.05,9.87,0.00,0.00,0.00,75.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:40Z
228,ESP32-Miner-01,28.00,63.60,0.06,0.02,9.81,0.00,0.00,0.00,27.00,4.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:41Z
229,ESP32-Miner-01,28.50,63.90,0.01,0.03,9.79,0.00,0.00,0.00,22.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:42Z
230,ESP32-Miner-01,29.50,61.90,0.00,0.07,9.74,0.00,0.00,0.00,29.00,2.90,0.00,Worker-X99,SAFE,2026-02-13T17:21:43Z
231,ESP32-Miner-01,26.40,63.10,-0.02,0.07,9.84,0.00,0.00,0.00,55.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:44Z
232,ESP32-Miner-01,29.50,60.30,0.09,-0.01,9.90,0.00,0.00,0.00,72.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T17:21:45Z
233,ESP32-Miner-01,26.70,60.10,0.07,-0.03,9.76,0.00,0.00,0.00,36.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:46Z
234,ESP32-Miner-01,29.60,66.50,0.07,-0.06,9.71,0.00,0.00,0.00,60.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T17:21:47Z
235,ESP32-Miner-01,27.90,63.30,0.04,-0.03,9.74,0.00,0.00,0.00,18.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T17:21:48Z
236,ESP32-Miner-01,27.90,60.30,0.04,-0.04,9.86,0.00,0.00,0.00,68.00,1.80,0.00,Worker-X99,SAFE,2026-02-13T17:21:49Z
237,ESP32-Miner-01,29.20,67.70,-0.01,0.04,9.75,0.00,0.00,0.00,39.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T17:21:50Z
238,ESP32-Miner-01,28.30,61.80,0.04,0.06,9.79,0.00,0.00,0.00,59.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T17:21:51Z
239,ESP32-Miner-01,27.70,60.30,-0.07,0.08,9.79,0.00,0.00,0.00,57.00,3.10,0.00,Worker-X99,SAFE,2026-02-13T17:21:52Z
240,ESP32-Miner-01,29.80,66.10,0.02,-0.09,9.72,0.00,0.00,0.00,74.00,4.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:53Z
241,ESP32-Miner-01,27.80,69.50,-0.02,0.09,9.75,0.00,0.00,0.00,31.00,4.60,0.00,Worker-X99,SAFE,2026-02-13T17:21:54Z
242,ESP32-Miner-01,29.60,64.80,0.02,-0.09,9.73,0.00,0.00,0.00,77.00,4.80,0.00,Worker-X99,SAFE,2026-02-13T17:21:55Z
243,ESP32-Miner-01,27.20,61.70,-0.01,-0.09,9.76,0.00,0.00,0.00,37.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T17:21:56Z
244,ESP32-Miner-01,26.40,65.30,-0.05,0.04,9.74,0.00,0.00,0.00,40.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T17:21:57Z
245,ESP32-Miner-01,29.70,65.10,-0.09,-0.02,9.80,0.00,0.00,0.00,8.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T17:21:59Z
246,ESP32-Miner-01,29.20,64.50,-0.02,0.09,9.89,0.00,0.00,0.00,11.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:00Z
247,ESP32-Miner-01,26.60,62.70,0.03,0.07,9.73,0.00,0.00,0.00,78.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:01Z
248,ESP32-Miner-01,29.70,66.90,-0.07,0.04,9.76,0.00,0.00,0.00,70.00,4.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:02Z
249,ESP32-Miner-01,26.90,65.50,-0.02,-0.05,9.82,0.00,0.00,0.00,61.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:03Z
250,ESP32-Miner-01,28.90,69.00,-0.03,-0.08,9.86,0.00,0.00,0.00,71.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:04Z
251,ESP32-Miner-01,28.20,63.20,-0.02,-0.05,9.83,0.00,0.00,0.00,9.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:05Z
252,ESP32-Miner-01,26.80,61.50,-0.05,-0.05,9.90,0.00,0.00,0.00,6.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:06Z
253,ESP32-Miner-01,26.30,68.30,-0.05,0.02,9.78,0.00,0.00,0.00,44.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:07Z
254,ESP32-Miner-01,27.50,69.70,0.03,0.09,9.79,0.00,0.00,0.00,22.00,4.60,0.00,Worker-X99,SAFE,2026-02-13T17:22:08Z
255,ESP32-Miner-01,27.60,69.60,0.08,-0.04,9.75,0.00,0.00,0.00,18.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:09Z
256,ESP32-Miner-01,28.60,65.70,-0.10,-0.10,9.80,0.00,0.00,0.00,75.00,3.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:10Z
257,ESP32-Miner-01,28.70,68.50,-0.04,-0.08,9.72,0.00,0.00,0.00,33.00,1.90,0.00,Worker-X99,SAFE,2026-02-13T17:22:11Z
258,ESP32-Miner-01,27.90,62.20,-0.03,-0.03,9.83,0.00,0.00,0.00,45.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:12Z
259,ESP32-Miner-01,28.00,63.30,-0.08,-0.10,9.81,0.00,0.00,0.00,32.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:13Z
260,ESP32-Miner-01,26.50,66.60,0.09,0.09,9.73,0.00,0.00,0.00,2.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:14Z
261,ESP32-Miner-01,28.60,65.70,0.06,-0.01,9.78,0.00,0.00,0.00,12.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:15Z
262,ESP32-Miner-01,28.30,62.60,0.09,0.05,9.87,0.00,0.00,0.00,67.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:16Z
263,ESP32-Miner-01,28.50,65.00,-0.03,0.06,9.85,0.00,0.00,0.00,34.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:17Z
264,ESP32-Miner-01,27.70,60.30,-0.04,0.05,9.79,0.00,0.00,0.00,10.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:18Z
265,ESP32-Miner-01,27.10,68.60,-0.10,-0.03,9.75,0.00,0.00,0.00,22.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T17:22:19Z
266,ESP32-Miner-01,26.90,67.20,0.09,0.05,9.88,0.00,0.00,0.00,7.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T17:22:20Z
267,ESP32-Miner-01,29.20,66.50,-0.07,0.08,9.74,0.00,0.00,0.00,7.00,0.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:21Z
268,ESP32-Miner-01,26.40,69.90,0.09,0.06,9.76,0.00,0.00,0.00,38.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:22Z
269,ESP32-Miner-01,27.60,63.00,-0.07,-0.04,9.84,0.00,0.00,0.00,73.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:23Z
270,ESP32-Miner-01,28.90,61.90,-0.07,-0.02,9.81,0.00,0.00,0.00,77.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:24Z
271,ESP32-Miner-01,28.10,61.80,0.01,-0.01,9.86,0.00,0.00,0.00,29.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:26Z
272,ESP32-Miner-01,26.90,67.70,-0.06,-0.09,9.79,0.00,0.00,0.00,2.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:27Z
273,ESP32-Miner-01,28.60,69.70,0.02,0.05,9.74,0.00,0.00,0.00,18.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:28Z
274,ESP32-Miner-01,28.80,69.20,0.09,-0.06,9.84,0.00,0.00,0.00,16.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:29Z
275,ESP32-Miner-01,27.30,65.10,0.07,0.02,9.76,0.00,0.00,0.00,60.00,2.60,0.00,Worker-X99,SAFE,2026-02-13T17:22:30Z
276,ESP32-Miner-01,26.40,68.80,0.09,0.01,9.81,0.00,0.00,0.00,12.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T17:22:31Z
277,ESP32-Miner-01,29.10,64.90,0.08,-0.06,9.77,0.00,0.00,0.00,10.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:32Z
278,ESP32-Miner-01,28.00,66.00,0.04,-0.10,9.88,0.00,0.00,0.00,38.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:33Z
279,ESP32-Miner-01,27.10,68.80,0.09,0.09,9.71,0.00,0.00,0.00,36.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:34Z
280,ESP32-Miner-01,28.60,64.70,0.09,-0.06,9.80,0.00,0.00,0.00,6.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T17:22:35Z
281,ESP32-Miner-01,26.50,61.30,0.02,-0.02,9.73,0.00,0.00,0.00,29.00,4.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:36Z
282,ESP32-Miner-01,27.20,65.30,-0.10,-0.06,9.73,0.00,0.00,0.00,26.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:37Z
283,ESP32-Miner-01,29.00,65.30,0.07,-0.10,9.74,0.00,0.00,0.00,65.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:38Z
284,ESP32-Miner-01,27.50,61.50,0.08,-0.09,9.82,0.00,0.00,0.00,5.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:39Z
285,ESP32-Miner-01,28.70,66.20,-0.09,-0.07,9.89,0.00,0.00,0.00,3.00,1.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:40Z
286,ESP32-Miner-01,29.60,62.50,0.02,-0.08,9.79,0.00,0.00,0.00,62.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:41Z
287,ESP32-Miner-01,26.60,68.40,-0.01,0.00,9.72,0.00,0.00,0.00,21.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:42Z
288,ESP32-Miner-01,26.60,64.80,-0.03,0.09,9.84,0.00,0.00,0.00,0.00,2.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:43Z
289,ESP32-Miner-01,28.70,61.00,-0.06,-0.07,9.84,0.00,0.00,0.00,54.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:44Z
290,ESP32-Miner-01,27.70,62.00,0.05,-0.08,9.72,0.00,0.00,0.00,70.00,1.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:45Z
291,ESP32-Miner-01,27.10,66.90,0.09,-0.10,9.84,0.00,0.00,0.00,2.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:46Z
292,ESP32-Miner-01,29.70,69.80,-0.07,-0.04,9.81,0.00,0.00,0.00,55.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T17:22:47Z
293,ESP32-Miner-01,27.20,66.30,-0.10,-0.01,9.89,0.00,0.00,0.00,53.00,0.50,0.00,Worker-X99,SAFE,2026-02-13T17:22:48Z
294,ESP32-Miner-01,29.90,63.00,-0.08,0.06,9.80,0.00,0.00,0.00,41.00,4.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:49Z
295,ESP32-Miner-01,28.70,62.50,-0.04,0.01,9.74,0.00,0.00,0.00,11.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T17:22:50Z
296,ESP32-Miner-01,26.70,62.80,-0.07,0.08,9.76,0.00,0.00,0.00,70.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:51Z
297,ESP32-Miner-01,28.30,67.60,0.03,-0.10,9.86,0.00,0.00,0.00,66.00,3.20,0.00,Worker-X99,SAFE,2026-02-13T17:22:52Z
298,ESP32-Miner-01,27.40,63.30,0.03,0.07,9.79,0.00,0.00,0.00,60.00,4.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:53Z
299,ESP32-Miner-01,26.70,62.50,0.04,-0.03,9.80,0.00,0.00,0.00,79.00,2.10,0.00,Worker-X99,SAFE,2026-02-13T17:22:54Z
300,ESP32-Miner-01,28.50,66.00,0.09,-0.10,9.80,0.00,0.00,0.00,33.00,2.30,0.00,Worker-X99,SAFE,2026-02-13T17:22:55Z
301,ESP32-Miner-01,26.20,66.00,0.03,-0.02,9.71,0.00,0.00,0.00,77.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T17:22:56Z
302,ESP32-Miner-01,26.20,61.80,-0.07,-0.02,9.85,0.00,0.00,0.00,0.00,1.80,0.00,Worker-X99,SAFE,2026-02-13T17:22:57Z
303,ESP32-Miner-01,28.60,65.30,-0.03,-0.01,9.89,0.00,0.00,0.00,13.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T17:22:58Z
304,ESP32-Miner-01,28.90,61.20,0.04,0.01,9.90,0.00,0.00,0.00,25.00,3.90,0.00,Worker-X99,SAFE,2026-02-13T17:22:59Z
305,ESP32-Miner-01,28.70,60.10,0.09,-0.08,9.75,0.00,0.00,0.00,65.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T17:23:00Z
306,ESP32-Miner-01,26.40,69.80,-0.08,0.09,9.71,0.00,0.00,0.00,70.00,2.90,0.00,Worker-X99,SAFE,2026-02-13T17:23:01Z
307,ESP32-Miner-01,27.20,69.10,0.02,-0.01,9.77,0.00,0.00,0.00,39.00,0.30,0.00,Worker-X99,SAFE,2026-02-13T17:23:02Z
308,ESP32-Miner-01,29.40,61.80,-0.03,-0.09,9.72,0.00,0.00,0.00,1.00,2.70,0.00,Worker-X99,SAFE,2026-02-13T17:23:03Z
309,ESP32-Miner-01,29.00,65.70,-0.08,0.04,9.77,0.00,0.00,0.00,72.00,3.50,0.00,Worker-X99,SAFE,2026-02-13T17:23:04Z
310,ESP32-Miner-01,28.80,60.80,-0.06,0.04,9.78,0.00,0.00,0.00,62.00,2.20,0.00,Worker-X99,SAFE,2026-02-13T17:23:05Z
311,ESP32-Miner-01,29.50,60.40,-0.08,-0.09,9.76,0.00,0.00,0.00,1.00,2.50,0.00,Worker-X99,SAFE,2026-02-13T17:23:06Z
312,ESP32-Miner-01,29.20,62.60,-0.06,0.02,9.85,0.00,0.00,0.00,72.00,0.80,0.00,Worker-X99,SAFE,2026-02-13T17:23:07Z
313,ESP32-Miner-01,29.40,65.20,0.08,-0.05,9.75,0.00,0.00,0.00,0.00,3.60,0.00,Worker-X99,SAFE,2026-02-13T17:23:08Z
314,ESP32-Miner-01,29.50,65.90,-0.02,-0.02,9.79,0.00,0.00,0.00,1.00,2.00,0.00,Worker-X99,SAFE,2026-02-13T17:23:09Z
315,ESP32-Miner-01,28.40,67.50,-0.06,0.03,9.87,0.00,0.00,0.00,71.00,1.10,0.00,Worker-X99,SAFE,2026-02-13T17:23:10Z
316,ESP32-Miner-01,29.80,67.40,0.00,-0.01,9.72,0.00,0.00,0.00,53.00,0.40,0.00,Worker-X99,SAFE,2026-02-13T17:23:11Z
317,ESP32-Miner-01,26.70,60.00,0.06,-0.04,9.73,0.00,0.00,0.00,20.00,1.40,0.00,Worker-X99,SAFE,2026-02-13T17:23:12Z
318,ESP32-Miner-01,27.00,63.80,-0.09,-0.10,9.76,0.00,0.00,0.00,2.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T17:23:13Z
319,ESP32-Miner-01,27.90,60.60,0.06,0.06,9.71,0.00,0.00,0.00,37.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T17:23:14Z
320,ESP32-Miner-01,27.50,66.00,0.08,0.04,9.82,0.00,0.00,0.00,54.00,4.10,0.00,Worker-X99,SAFE,2026-02-13T17:23:15Z
321,ESP32-Miner-01,26.80,64.80,-0.01,0.02,9.89,0.00,0.00,0.00,33.00,4.00,0.00,Worker-X99,SAFE,2026-02-13T17:23:17Z
322,ESP32-Miner-01,28.50,69.10,-0.07,-0.08,9.86,0.00,0.00,0.00,42.00,2.10,0.00,Worker-X99,SAFE,2026-02-13T17:23:18Z
323,ESP32-Miner-01,26.50,67.50,-0.04,-0.04,9.78,0.00,0.00,0.00,50.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T17:23:19Z
324,ESP32-Miner-01,26.20,65.40,0.02,0.00,9.79,0.00,0.00,0.00,3.00,4.70,0.00,Worker-X99,SAFE,2026-02-13T17:23:20Z
325,ESP32-Miner-01,28.10,61.00,0.02,-0.02,9.84,0.00,0.00,0.00,77.00,3.00,0.00,Worker-X99,SAFE,2026-02-13T17:23:21Z
326,ESP32-Miner-01,26.80,68.00,-0.01,0.09,9.74,0.00,0.00,0.00,28.00,3.70,0.00,Worker-X99,SAFE,2026-02-13T17:23:22Z
327,ESP32-Miner-01,28.40,69.80,0.02,-0.10,9.88,0.00,0.00,0.00,3.00,1.30,0.00,Worker-X99,SAFE,2026-02-13T17:23:23Z
328,ESP32-Miner-01,28.70,65.00,-0.01,-0.07,9.82,0.00,0.00,0.00,14.00,2.80,0.00,Worker-X99,SAFE,2026-02-13T17:23:24Z
329,ESP32-Miner-01,29.40,69.80,-0.10,0.00,9.73,0.00,0.00,0.00,33.00,1.20,0.00,Worker-X99,SAFE,2026-02-13T17:23:25Z
330,ESP32-Miner-01,26.90,69.60,0.06,0.09,9.84,0.00,0.00,0.00,31.00,0.10,0.00,Worker-X99,SAFE,2026-02-13T17:23:26Z
331,ESP32-Miner-01,26.30,64.20,0.07,-0.05,9.76,0.00,0.00,0.00,50.00,0.60,0.00,Worker-X99,SAFE,2026-02-13T17:23:27Z
332,ESP32-Miner-01,29.00,60.20,-0.10,-0.09,9.90,0.00,0.00,0.00,3.00,0.90,0.00,Worker-X99,SAFE,2026-02-13T17:23:28Z
